date,question,text,tweetid,userid,username
 Wed Dec 05 12:45:53 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #Typhoon #Bopha (Pablo) Impacts the Philippines - http://t.co/93fEtVyv #Alert,2.76E17,85641096, AIRWorldwide
 Wed Dec 05 12:47:01 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @PhilippineStar: #Philippine officials say the death toll from Typhoon #Bopha #PabloPH has risen to more than 200 people http://t.co/ ...,2.76E17,99050065, ladyhaly
 Wed Dec 05 12:48:49 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @gmanews: Palace statement on #PabloPH relief operations: http://t.co/KUwDL1Lq,2.76E17,631409427, jesseiswriting
 Wed Dec 05 12:49:38 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, IMPACT PHILIPPINES:(DEVELOPING)PresAquino disappointed over huge number of #PabloPH casualties; hopes 'erroneous (cont) http://t.co/jJqxvCuk,2.76E17,501359246, PHLPrimeNews
 Wed Dec 05 12:41:02 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Situationer on Typhoon Pablo from the Secretary of Social Welfare and Development http://t.co/4Z8CptFo #ReliefPH,2.76E17,170965705, govph
 Wed Dec 05 12:52:29 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #Climate Change: #Bopha ( #Pablo) Hits #Philippinesâ€™ South as Category 5 #Typhoon http://t.co/TVVTzj0z,2.76E17,374932849, DadyChery
 Wed Dec 05 12:54:38 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @WorldVisionUK: Wonderful positive message from #Bopha  @worldvisionph: #Cebu after Typhoon #PabloPH . There is always HOPE  http: ...,2.76E17,57877226, FranticKL
 Wed Dec 05 12:50:55 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @NDRRMC_Opcen: NDRRMC Update on Sitrep No. 10 re Effects of   #PabloPH ( #BOPHA)as of 05 December 2012 6:30PMhttp://t.co/VStQeh7L,2.76E17,261124223, rmpnmr
 Wed Dec 05 12:50:56 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @NDRRMC_Opcen: NDRRMC Update on Sitrep No. 10 re Effects of   #PabloPH ( #BOPHA)as of 05 December 2012 6:30PMhttp://t.co/HmkNnMCM,2.76E17,373180074, SentroKitanglad
 Wed Dec 05 12:54:10 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @PHLPrimeNews: IMPACT PHILIPPINES:(DEVELOPING)EU sends sympathies to victims of #PabloPH; aid expert now monitoring (cont) http://t.c ...,2.76E17,257277393, PHLFirstNews
 Wed Dec 05 12:55:00 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, UPDATE: Typhoon kills at least 283 hundreds missing http://t.co/ZOxwM5D0 -  |via @YahooPH #PabloPH http://t.co/stqJFxiQ,2.76E17,73304473, JanJoshua
 Wed Dec 05 13:04:17 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #AMWorldNewsChannel on http://t.co/nIWUGKOU Report about #Bopha. #News #TV http://t.co/sq3gSrBw,2.76E17,367621197, AskMiltontv
 Wed Dec 05 12:53:38 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Be good #PabloPH http://t.co/qkdQ1gXX,2.76E17,125275672, iamchloejane96
 Wed Dec 05 12:58:03 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, What a dreadful storm _Ÿ˜” â€œ@ANCALES: 43 killed in Compostela Valley flashflood landslides http://t.co/INxiHbDY #PabloPHâ€ù,2.76E17,59942896, beverlyyty
 Wed Dec 05 13:00:30 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Preparing for typhoon-related calamities: How can the press help? http://t.co/kFleC9xw #QOTW #PabloPH #rescuePH #reliefPH,2.76E17,18157763, cmfr
 Wed Dec 05 13:01:59 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @pcdspo:The DSWD [@DSWDserves]is calling for donations in the form of dry goods. For more info: http://t.co/e9qAZcWE â€_ #ReliefPH #PabloPH,2.76E17,150699530, tinasrodriguez
 Wed Dec 05 13:05:39 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #Typhoon #Bopha carves across #Philippines killing scores of people http://t.co/KSYrjLsk,2.76E17,14327793, thompatterson
 Wed Dec 05 13:17:45 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, For more updates on #PabloPH follow Rappler's Typhoon Bopha/ Pablo LIVE blog here: http://t.co/tKIIFhvo,2.76E17,330826792, rapplerdotcom
 Wed Dec 05 13:18:18 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @DTM_LillboyJANG: Here comes #PabloPh Welcome to Manila. The heaven will cry soon.  #rain #heavy #cloud #sky #weather #typhoon http:/ ...,2.76E17,610794167, JANGmonsTweets
 Wed Dec 05 13:21:34 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @DZMMTeleRadyo:  @dost_pagasa At 08:00PM 5/DEC/2012 the eye of Typhoon #PabloPH was located at 160km Northwest of Roxas... http:/ ...,2.76E17,82974047, RLouPax
 Wed Dec 05 13:20:52 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Death toll from Philippine typhoon passes 280 http://t.co/pE2oXdGR  /via @5Great #PabloPH #RescuePH,2.76E17,16994507, thomasmmm
 Wed Dec 05 13:22:37 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, May pass #sandy but will mainly go unnoticed~Thank you for reporting MT @EricFisherTWC: Deaths from #Bopha >200 souls: http://t.co/AOp0p8EF,2.76E17,12024182, chaplainandrews
 Wed Dec 05 13:24:05 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @loraine_jan: People in monkayo s crying out 4 help due to damaged caused by #PabloPH  #helpMONKAYO. @cesdrilon @Karen_DaviLa http:// ...,2.76E17,576125438, immajfsa
 Wed Dec 05 13:24:03 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, NDRRMC Update Sitrep No. 10 re Effects of Typhoon #PabloPH http://t.co/oEYquTNx,2.76E17,16374906, PTVph
 Wed Dec 05 13:24:57 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @jem_villaverde: Siquijor port #Rappler #PabloPH http://t.co/ipJ69vGM,2.76E17,124846018, teamcharley
 Wed Dec 05 13:16:30 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @dost_pagasa At 07:00PM 5/DEC/2012 the eye of Typhoon #PabloPH was located at 150km Northwest of Roxas... http://t.co/3UQ9a3Lp,2.76E17,92174767, DZMMTeleRadyo
 Wed Dec 05 13:27:06 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Today's news: Osborne prepares for #AutumnStatement; corrupt police in #Rio arrested; Typhoon #Bopha claims 200 lives: http://t.co/aAykns4U,2.76E17,558964953, intlpolitical
 Wed Dec 05 13:28:33 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," Palace appeals for donations for #PabloPH victims. ""We call on our countrymen to give generously"" http://t.co/HPm0yRCl",2.76E17,53893193, jm_lago
 Wed Dec 05 13:29:09 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, via @interaksyon: PHOTOS | #PabloPH in pictures courtesy of Army media NGOs students and netizens #RescuePH http://t.co/VOhEfmCn,2.76E17,133144036, TV5JournalisMO
 Wed Dec 05 13:25:02 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, El tifÃ_n #Bopha arrasa el sur de #Filipinas y deja mÃ¡s de 200 muertos #AFP http://t.co/lt19KJcC,2.76E17,851108442, AFPespanol
 Wed Dec 05 13:30:54 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," Palace appeals for donations for #PabloPH victims. ""We call on our countrymen to give generously"" http://t.co/JuLKyj3J",2.76E17,39453212, gmanews
 Wed Dec 05 13:34:04 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH isolated town in Davao Oriental http://t.co/tCfBckgW,2.76E17,335829329, AHACentre
 Wed Dec 05 13:34:55 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Please lang lumayas kna sa #PabloPH --  @ABSCBNNews: [UPDATED] 274 dead hundreds missing due to 'Pablo' http://t.co/oMhrTkNE,2.76E17,181503986, ilovedietc
 Wed Dec 05 13:35:26 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH #Typhoon #BOPHA latest figures updated on ASEAN Disaster Information Network http://t.co/3lR13Br3,2.76E17,335829329, AHACentre
 Wed Dec 05 13:36:10 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," Se elevan a 238 los muertos por el tifÃ_n ""#Bopha"" en #Filipinas http://t.co/jWXyp8mz",2.76E17,51254405, el_telegrafo
 Wed Dec 05 13:33:34 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," ""@AP:Philippine officials say the death toll from Typhoon #Bopha has risen to more than 200 people: http://t.co/X9R3dChV""",2.76E17,486361268, BreakingNewzman
 Wed Dec 05 13:35:57 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPh Scenario http://t.co/ChoEJYJo,2.76E17,39993947, Artjae
 Wed Dec 05 13:36:50 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Soliman: We really need to build big & sturdy evacuation centers. #PabloPH #primâ€_ http://t.co/syhwGM8x #anc,2.76E17,415424591, NewsonTweets
 Wed Dec 05 13:38:07 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Le #typhon #Bopha fait plus de 200 morts aux #Philippines http://t.co/Co93dUJu,2.76E17,354876240, FiGlody
 Wed Dec 05 13:37:15 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," @el_telegrafo: Se elevan a 238 los muertos por el tifÃ_n ""#Bopha"" en #Filipinas http://t.co/TYUcjHoy",2.76E17,190804232, GAYAVACA
 Wed Dec 05 13:39:41 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, BREAKING:Philippine officials say the death toll from Typhoon #Bopha has risen to more than 200 people: http://t.co/5O6JxXIq,2.76E17,981929900, demiak7
 Wed Dec 05 13:40:18 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, We can donate to #PabloPH victims through http://t.co/ZWvyjBF2.,2.76E17,70628816, janthinafong
 Wed Dec 05 13:41:30 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Philippines Typhoon #Bopha death toll tops 200 http://t.co/cvjOavRD,2.76E17,31147535, globalmaritimes
 Wed Dec 05 13:41:56 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @janthinafong: We can donate to #PabloPH victims through http://t.co/ZdwQjOvY.,2.76E17,28792503, isabeldominguez
 Wed Dec 05 13:43:10 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Super Typhoon #Bopha hits the southern Philippines. http://t.co/zFh7G2lY ISS image from 12/2/12 http://t.co/sk84fLpT,2.76E17,68334808, K5H4ZYR
 Wed Dec 05 13:42:12 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Aftermath of #PabloPH in Baganga Davao Oriental. No power telcom food nor help since early hrs of Dec3. #RescuePH http://t.co/dnyPBrq0,2.76E17,15468997, kricket_rc234
 Wed Dec 05 13:43:59 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Damage left by #PabloPH in Baganga Davao Oriental. No power telcom food nor help since early hrs of Dec3 #RescuePH http://t.co/cN6SHO7z,2.76E17,15468997, kricket_rc234
 Wed Dec 05 13:44:22 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @janthinafong: We can donate to #PabloPH victims through http://t.co/ZWvyjBF2.,2.76E17,39013594, gioemprese
 Wed Dec 05 13:46:17 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, via @interaksyon: PHOTOS | #PabloPH in pictures courtesy of Army media NGOs s... http://t.co/eH7KdIUV,2.76E17,208093407, WilTimeBigTime
 Wed Dec 05 13:46:53 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @announcerHANNA: â€œ@SBSNews: 238 dead hundreds missing in #Philippines after typhoon #Bopha http://t.co/U6Rs0OzVâ€ù lets all pray for r ...,2.76E17,294050321, MELovesTaemin
 Wed Dec 05 13:47:18 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Ekot: DÃ¶dstalen befaras stiga efter tyfon i Filippinerna http://t.co/w4BEry5D RÃ¶da Korsets Patrik Fox berÃ_ttar om situationen. #bopha,2.76E17,23988532, RodaKorset
 Wed Dec 05 13:47:50 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @washingtonpost: Beastly super typhoon bears down on Philippines: http://t.co/2EoYYV1t #Bopha http://t.co/6FZbI3IY,2.76E17,443465119, davidmac57
 Wed Dec 05 13:48:36 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @AHACentre: #PabloPH #Typhoon #BOPHA latest figures updated on ASEAN Disaster Information Network http://t.co/3lR13Br3,2.76E17,734170981, Janggam74
 Wed Dec 05 13:49:06 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @RodaKorset: Ekot: DÃ¶dstalen befaras stiga efter tyfon i Filippinerna http://t.co/w4BEry5D RÃ¶da Korsets Patrik Fox berÃ_ttar om situat ...,2.76E17,111283331, ulrikaarehed
 Wed Dec 05 13:49:33 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, @robertdunn7 #Philippines : death toll from #Typhoon #Bopha rises to at least 200 http://t.co/HgNcOAII,2.76E17,264122287, _darkhours
 Wed Dec 05 13:51:01 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @karapatan: AFP more disastrous than #PabloPH â€” Bakwet http://t.co/cNqNUvMw #manilakbayan #humanrights2012,2.76E17,61671472, jhaeyar
 Wed Dec 05 13:51:05 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @karapatan: AFP more disastrous than #PabloPH â€” Bakwet http://t.co/n96pBjGU #manilakbayan #humanrights2012,2.76E17,261124223, rmpnmr
 Wed Dec 05 13:53:11 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Baganga Davao Oriental needs immediate help. Send #RescuePH pls. #PabloPH destroyed basically everything in its path. http://t.co/DRzLFzVV,2.76E17,15468997, kricket_rc234
 Wed Dec 05 13:51:46 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Destruction left by #PabloPH in Baganga DavaoOriental. Pls send #rescuePH asap 2 isolated town w/o powerfoodtelcom. http://t.co/fDChAYbq,2.76E17,15468997, kricket_rc234
 Wed Dec 05 13:53:55 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH Crisis Response Map: http://t.co/rPh3ylnF,2.76E17,198684338, lija
 Wed Dec 05 13:54:18 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH  @nprnews: Hundreds Dead Hundreds Missing After Typhoon Slams Philippines http://t.co/CuN9xqk1,2.76E17,35762007, kookabar
 Wed Dec 05 13:55:06 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video] http://t.co/BLQUV4MT,2.76E17,44728980, ANCALERTS
 Wed Dec 05 13:55:16 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Baganga National High School destroyed to the ground by #PabloPH. Town needs help asap. http://t.co/aN6KJa8M,2.76E17,15468997, kricket_rc234
 Wed Dec 05 13:55:24 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #Mudslides and #flooding from #Typhoon #Bopha have killed hundreds in the southern Philippines | http://t.co/LGVPJtyt #26W #PabloPH,2.76E17,449678218, AJEWeather
 Wed Dec 05 13:55:32 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video] http://t.co/RNSrOu5y,2.76E17,433941274, jetlagsign
 Wed Dec 05 13:56:39 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, ANC's #PabloPH YouTube playlist (34 videos so far) http://t.co/poOUzeoQ,2.76E17,44728980, ANCALERTS
 Wed Dec 05 13:57:01 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @_darkhours: @robertdunn7 #Philippines : death toll from #Typhoon #Bopha rises to at least 200 http://t.co/HgNcOAII,2.76E17,368279645, robertdunn7
 Wed Dec 05 13:58:13 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, All the photos and info about #Bopha provided by http://t.co/U5OYoa9j... http://t.co/cohpjqHd,2.76E17,116032020, askmilton
 Wed Dec 05 13:58:33 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH leaves nothing standing in Baganga Davao Oriental. Calling out to media relief op'n ctrs gov't to send aid http://t.co/N1p5Qg1y,2.76E17,15468997, kricket_rc234
 Wed Dec 05 13:58:57 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  â€œ@rapplerdotcom: US laments 'devastation loss of life' from #PabloPH http://t.co/Eg4qSXk1â€ù,2.76E17,834968053, JayMoli
 Wed Dec 05 14:06:14 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, On the #RapplerNewscast: Pres. Aquino says search and rescue priority after #PabloPH. Read: http://t.co/Mq3tvq5S,2.76E17,330826792, rapplerdotcom
 Wed Dec 05 14:05:39 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Typhoon Pablo Hits Davao http://t.co/wmvCk7OD #Tambay #Davao #PabloPH,2.76E17,905297888, TambayOfficial
 Wed Dec 05 14:00:02 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @rapplerdotcom: TOP STORY: (UPDATED) 'Pablo:' At least 238 dead in #Davao Copostela Valley http://t.co/2p0ihUA9 #PabloPH,2.76E17,606220434, acchobusan
 Wed Dec 05 14:00:50 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," ""@ANCALES: Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video] http://t.co/nxvndXU9""",2.76E17,82600842, theJOWCARLO
 Wed Dec 05 14:02:10 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," #SAR #RescuePH #PabloPH #Philippines #News/MT @mindanaoan:""Friends in #Mindanao if you know of anyone or any (cont) http://t.co/KOz9A11f",2.76E17,342772619, Goatys_News
 Wed Dec 05 14:02:18 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, : @ANCALES  Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video] http://t.co/H0hah9V8  #ScrewYou #PabloPh,2.76E17,233897808, ApRicAtienza
 Wed Dec 05 14:02:45 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @rapplerdotcom: The #RapplerNewscast is LIVE on the site homepage. Top story: At least 274 dead in Davao ComVal: http://t.co/fBSNYlX ...,2.76E17,171849865, WebStalker
 Wed Dec 05 14:03:19 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video] http://t.co/59KMvAxV  @ANCALES,2.76E17,23927822, RaineMusing
 Wed Dec 05 14:03:25 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @mindanaoan: Ugyaban Bridge which connects Talakag Bukidnon to CDO now damaged due to #PabloPH / photo sent by Bryan Noble http:// ...,2.76E17,79548588, Leerla73
 Wed Dec 05 14:09:15 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Taifuuni #Bopha pyyhkÃ_isi Filippiinien yli nyt suuntaamassa EtelÃ_-Kiinan merelle. LisÃ_tietoa reitistÃ_ tÃ_Ã_ltÃ_: http://t.co/bsGakAQY,2.76E17,268289859, MattiHuu_YLE
 Wed Dec 05 14:09:24 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @ReutersLatam: TifÃ_n #Bopha deja 283 muertos en #Filipinas cientos estÃ¡n desaparecidos http://t.co/LiQeb9ZM,2.76E17,864100560, infoycultura
 Wed Dec 05 14:10:19 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Situation in Davao Oriental after #PabloPH devastation [Warning: Graphic video]â€_ http://t.co/2iwsSmeD #anc,2.76E17,415424591, NewsonTweets
 Wed Dec 05 14:13:55 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Desastres: Suben a 283 los muertos tras el paso del mortÃ_fero TifÃ_n #Bopha (#Pablo) por Filipinas - VÃ_a @europapress_es http://t.co/fY0YAsQ1,2.76E17,136763692, chematierra
 Wed Dec 05 14:13:55 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @askmilton All about  #Bopha  http://t.co/7oeYnMV0  #TV #askmilton #News http://t.co/QYosArIA,2.76E17,605298378, MiltonClassicTV
 Wed Dec 05 14:13:56 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @askmilton All about  #Bopha  http://t.co/R9e8VYF9  #TV #askmilton #News http://t.co/GEyMUR0K,2.76E17,810121530, Twiter_Buddy
 Wed Dec 05 14:13:55 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @askmilton All about  #Bopha  http://t.co/fakO7Siq  #TV #askmilton #News http://t.co/2Y1po2fp,2.76E17,554775332, AMTravelChannel
 Wed Dec 05 14:13:56 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @askmilton All about  #Bopha  http://t.co/AoebvlPZ  #TV #askmilton #News http://t.co/mGef0Vl0,2.76E17,545026053, WOWIESNAP
 Wed Dec 05 14:13:56 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @askmilton All about  #Bopha  http://t.co/WPMVOMKx  #TV #askmilton #News http://t.co/66tnlvcH,2.76E17,544198338, AMFOODCHANNEL
 Wed Dec 05 14:13:56 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @askmilton All about  #Bopha  http://t.co/bnrNqOCZ  #TV #askmilton #News http://t.co/t4zeN7bV,2.76E17,544090507, AMGAMESCHANNEL
 Wed Dec 05 14:13:57 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @askmilton All about  #Bopha  http://t.co/uSMa6mBu  #TV #askmilton #News http://t.co/S5KcMrPO,2.76E17,367621197, AskMiltontv
 Wed Dec 05 14:13:57 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @askmilton All about  #Bopha  http://t.co/iSTH9nuW  #TV #askmilton #News http://t.co/HABvHfr3,2.76E17,85705541, oceanwave1970
 Wed Dec 05 14:13:57 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @askmilton All about  #Bopha  http://t.co/PCpM3d7O  #TV #askmilton #News http://t.co/NraCayl7,2.76E17,161196879, ZuriRR
 Wed Dec 05 14:13:57 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @askmilton All about  #Bopha  http://t.co/FovSdgXM  #TV #askmilton #News http://t.co/IjG5TWz6,2.76E17,116032020, askmilton
 Wed Dec 05 14:13:58 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @askmilton All about  #Bopha  http://t.co/IBiTnmXT  #TV #askmilton #News http://t.co/hJuFd8H2,2.76E17,247424522, DebbMcVay
 Wed Dec 05 14:13:59 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @askmilton All about  #Bopha  http://t.co/8z0H2y8c  #TV #askmilton #News http://t.co/eTaTm1gI,2.76E17,242117347, askmiltonsearch
 Wed Dec 05 14:15:28 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, wasak lahat ng bahay sa boundary ng Surigao Sur at Davao Oriental #PabloPH @DZMMTeleRadyo http://t.co/zYYn66lH,2.76E17,79003458, RadyoPatrol38
 Wed Dec 05 14:19:52 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Death Toll Climbs Dramatically in Wake of '#Super #Typhoon' #Bopha: http://t.co/wBBDqfuf | #Philippines #nation,2.76E17,313799444, TibidyUS
 Wed Dec 05 14:23:05 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," #Filipinas El tifÃ_n #Bopha provocÃ_ mÃ¡s de 200 muertes http://t.co/6ycjIR00"" #cambioclimÃ¡tico",2.76E17,187598587, rubietita
 Wed Dec 05 14:24:09 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, KaDreamers! Kelangan ng tulong sa Sagip Kapamilya dahil kay #PabloPH! Tara na! =))) #charaught http://t.co/Sku7vvi2,2.76E17,255498037, iamennayel
 Wed Dec 05 14:25:15 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Typhoon in Phillippines that caused flash flooding and landslides kills over 200 people http://t.co/7rOJBltG,2.76E17,138749160, MetroUK
 Wed Dec 05 14:24:47 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @weatherchannel:  @twc_hurricane: Spectacular images of Super #Typhoon #Bopha from the Int'l Space Station via @NASAHurricane:  htt ...,2.76E17,57438775, susanjspaulding
 Wed Dec 05 14:25:59 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #BOPHA #Philippines 95 dead 61 injured 169907 persons in 377 evacuation centres and a total of 213502 affected http://t.co/88SbHpTC,2.76E17,470099591, eu_echo
 Wed Dec 05 14:29:38 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Ang bayan ng Boston Davao Oriental na kuha ko from Brgy Carmen: 12000 residents homeless #PabloPH @DZMMTeleRadyo http://t.co/2qdAZ2y1,2.76E17,79003458, RadyoPatrol38
 Wed Dec 05 14:32:00 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @RadyoPatrol38 Brgy Carmen Boston Davao Oriental: 12000 residents homeless #PabloPH  http://t.co/FQLLHzq4 http://t.co/xJCZitlL,2.76E17,92174767, DZMMTeleRadyo
 Wed Dec 05 14:33:28 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Sen.@Koko_Pimentel appeals to your generosity for our kababayans affected by typhoon #PabloPH.  http://t.co/DN3vPSqW Please share & .,2.76E17,515147174, SerbisyongKoko
 Wed Dec 05 14:34:41 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Very sad. ----> â€œ@TIME: More than 200 killed in the Philippines by Typhoon #Bopha | http://t.co/kR2ZkHdD (via @TIMEWorld)â€ù,2.76E17,37148294, lucillejoi
 Wed Dec 05 14:35:19 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, NZZ: Philippinen: Trotz Warnung und vergleichsweise gelungener Evakuation forderte Taifun #Bopha mind. 238... http://t.co/PfTbRDIB,2.76E17,943341409, NachrichtenCH
